Data;CCRO3 BS Equity;JBSS3 BS Equity;LAME4 BS Equity;PETR4 BS Equity;USIM5 BS Equity
2016-02-22;0.014113776084509588;0.06561580096856878;0.039707486047854124;0.13004484304932729;0.03484320557491283
2016-02-23;-0.026297814207650205;-0.05908037782926401;-0.015301085883514198;-0.023809523809523836;0.021324354657688005
2016-02-24;-0.002367590319186208;0.0744388673169809;0.0005639097744360999;-0.010162601626016232;-0.020879120879120916
2016-02-25;-0.0008789663355893707;-0.03252534156015885;0.025299016845137468;0.004106776180698102;0.011223344556677839
2016-02-26;-0.0167150523445061;-0.035440962099125284;-0.019177914859830225;-0.004089979550102152;-0.033296337402885734
2016-02-29;0.02514091437774013;0.019741192027958876;0.02160782115947435;0.05544147843942504;0.01148105625717566
2016-03-01;0.024524349799266876;0.021859948128936768;0.01456784103376818;0.03307392996108938;0.011350737797956922
2016-03-02;0.007751937984496138;0.021482958665699714;0.009432261940522713;0.06403013182674222;0.032547699214365844
2016-03-03;0.10050718512256984;0.05634927677699886;0.006368289489346424;0.1628318584070796;0.35108695652173894
2016-03-04;-0.006989784161609891;-0.13449260752688164;0.04926370571884808;0.09893455098934534;0.07079646017699126
2016-03-07;-0.003480816831683331;0.009220615354750938;0.0227708262879045;0.020775623268698196;0.07362885048835466
2016-03-08;0.022510284871536168;0.018176572417772707;-0.003637165215474636;0.013568521031207537;0.06158152554233709
2016-03-09;-0.020648295756471535;0.06177387361858888;0.009126106194690342;0.01740294511378848;0.2392880685563612
2016-03-10;0.040772033175722866;0.03202562049639712;0.028007673335160188;0.046052631578947345;0.09893617021276602
2016-03-11;-0.021598272138228847;-0.037582966985604704;-0.06376626146299857;0.017610062893081757;-0.04307841239109389
2016-03-14;-0.004186648397655479;-0.0025078369905955356;-0.04515945330296123;-0.08529048207663781;-0.08396560445118861
2016-03-15;-0.03325179636141262;-0.07910568375684657;-0.030059044551798086;-0.10675675675675678;-0.15681943677526222
2016-03-16;-0.001265122163358945;0.04611934477379087;0.04212015003381908;0.09379727685325268;0.10936476751800894
2016-03-17;0.05351911962631628;0.059185385404045165;0.06189520887420352;0.12033195020746867;0.10389610389610393
2016-03-18;0.002104155707522315;-0.00413586765223517;0.0;0.0024691358024691024;0.0
2016-03-21;0.012523434570678615;-0.030131660334010824;0.0045563149413792026;-0.007389162561576179;0.020855614973261938
2016-03-22;-0.02607021182047109;-0.037991982507288635;0.0;0.006203473945409321;0.0015715034049239573
2016-03-23;-0.014828897338403091;0.0008523534425608492;-0.03197079484484755;-0.040690505548705236;-0.08368200836820083
2016-03-24;-0.0006947124662293191;-0.022331566994700847;-0.0027998400091423514;0.003856041131105492;0.0399543378995435
2016-03-28;0.012127298007106546;-0.011904761904761973;0.029337611735044566;0.08066581306017917;0.016465422612513603
2016-03-29;0.007784476837365606;-0.015770398667842023;-0.007849031396125472;0.005924170616113722;-0.021598272138228847
2016-03-30;0.005603937902309619;0.0008957006369427756;-0.02592156202659479;-0.005889281507656108;0.0055187637969094094
2016-03-31;-0.021613073273589856;0.031122601173312114;-0.05166753067219643;-0.010663507109004766;-0.010976948408342513
2016-04-01;0.021397783251231317;-0.018322082931533257;0.008442662779397647;0.0011976047904191933;-0.011098779134295245
2016-04-04;-0.022305953278070834;-0.07249508840864438;-0.039390471601517874;-0.09330143540669844;-0.07800224466891137
2016-04-05;0.007861877601356593;-0.00910823977970776;-0.006834284281146186;0.03298153034300788;-0.03043213633597086
2016-04-06;-0.07012847965738755;0.0010688328345447307;-0.007512626262626276;-0.03192848020434225;-0.09353421217827995
2016-04-07;0.001480384900073961;0.03128336536408294;-0.026461421029196686;0.0158311345646438;0.013850415512465464
2016-04-08;0.04188223700418825;-0.05683818200641899;0.038876184253511914;0.07272727272727275;0.14275956284153013
2016-04-11;0.011665484354063338;-0.047859495060373236;-0.05547169811320751;0.0157384987893463;0.0651524208009564
2016-04-12;0.03319049474094271;-0.007608946276227657;0.03296044746304427;0.07628128724672223;0.111672278338945
2016-04-13;0.03702586531935759;0.009874535315985034;0.014052729968413669;0.05315614617940212;0.11559818273599198
2016-04-14;-0.0020360674810936397;0.06211894627861514;0.00820036869874774;-0.03680336487907465;-0.09909502262443437
2016-04-15;0.007432235499854389;-0.010289180114805618;0.018095838587641744;0.05786026200873362;0.05022601707684582
2016-04-18;0.018081874728771874;-0.020682862770846966;-0.06007307859045019;-0.04643962848297212;-0.01434720229555253
2016-04-19;-0.013213981244671769;0.02324282042686332;-0.0169994069974303;0.04112554112554112;0.10625909752547313
2016-04-20;0.009359251259899226;-0.027847548323686855;-0.007306119713117454;-0.014553014553014387;0.09605263157894739
2016-04-22;-0.0059201141226818965;-0.04998876656931006;-0.02606347062795411;0.028481012658227778;0.03601440576230486
2016-04-25;-0.00997345196240218;0.03582830791060654;0.02537437603993342;-0.043076923076923124;-0.10390112012359987
2016-04-26;0.04160023191766915;0.01621004566210038;0.03549695740365122;0.03644158628081451;0.030172413793103647
2016-04-27;0.005775118285555214;-0.02134351831049197;0.040744368266405484;0.05997931747673224;0.07489539748953966
2016-04-28;0.010930473884469105;-0.003213957759412356;-0.005583788192483841;-0.0019512195121951237;-0.04671078240560533
2016-04-29;0.025319920618627423;-0.014163979732841891;0.0018927444794953896;0.0;0.016333197223356466
2016-05-02;-0.01668557698725226;0.02032472841957711;-0.005604534005037798;-0.0058651026392961825;-0.004017677782241824
2016-05-03;-0.0006108735491753281;-0.0295363480251859;0.00500284972452647;-0.0383480825958703;-0.07624041952400162
2016-05-04;0.005637055148057568;0.0585112657779876;-0.05116572148708254;0.014314928425357865;0.05633187772925763
2016-05-05;0.004389815627743543;-0.02217764404324085;-0.021051932527560102;-0.011088709677419262;-0.028524183546920212
2016-05-06;-0.021180742334588443;0.0;-0.04843633403432601;0.02752293577981657;-0.01276595744680864
2016-05-09;0.00954867074259802;-0.042853886482790204;-0.04591145647679473;-0.059523809523809534;-0.09008620689655156
2016-05-10;0.020821992378878607;0.05429864253393668;0.028917283120376558;0.07700421940928281;0.09900521080056834
2016-05-11;0.02219704039461412;-0.024621639936751705;0.030936819172113328;0.003917727717923425;0.02155172413793105
2016-05-12;0.020541245516791706;0.21005094951366376;0.029304029304029422;-0.044878048780487845;-0.025316455696202556
2016-05-13;-0.017763578274760383;-0.00382775119617218;-0.029154119901450892;-0.033707865168539186;-0.05627705627705626
2016-05-16;-0.0029924538121258726;0.16388088376561005;0.054490342591287266;0.030655391120507414;-0.004587155963302836
2016-05-17;-0.013310713819652875;-0.04663255199735883;0.06357376830002015;-0.02564102564102566;-0.008755760368663656
2016-05-18;-0.02142573733633113;0.0;0.00867379006913871;-0.0189473684210526;-0.060437006043700614
2016-05-19;-0.017502365184484447;-0.036100770496060974;-0.040752741774675916;-0.03862660944205998;-0.07372587827808019
2016-05-20;0.007634637870555183;-0.020477815699658675;0.032869949330908144;-0.006696428571428603;-0.026709401709401615
2016-05-23;-0.02655290102389085;-0.04089492022739771;-0.011257861635220134;-0.0449438202247191;-0.04939626783754125
2016-05-24;0.011009045648972648;-0.012332695984703768;-0.021372686215889614;0.003529411764705781;-0.022517321016166214
2016-05-25;-0.015397419891801878;0.021101539057206464;-0.008384790380240426;0.016412661195779776;0.0230360307147075
2016-05-27;-0.0019723865877712132;-0.03668594179543072;-0.017566858940744723;-0.05074971164936559;-0.022517321016166214
2016-05-30;-0.00649350649350644;-0.004821885455619124;0.014544969308780464;0.018226002430133725;-0.023626698168930926
2016-05-31;0.0032679738562091387;-0.01957876001186598;0.0013152702880443456;-0.04057279236276867;0.006049606775559546
2016-06-01;0.019685596940943295;0.031971759959657176;-0.011033758045448594;0.017412935323383172;-0.006013229104028905
2016-06-02;-0.005833333333333357;-0.008698201720093723;0.020387833709656134;0.02689486552567244;0.0356926799758015
2016-06-03;0.019418832075998704;0.05471753918958888;0.0038398958672307693;0.020238095238095166;0.05841121495327117
2016-06-06;0.006372481841852906;-0.03524023181903169;-0.020552385892116165;-0.012835472578763052;0.05518763796909476
2016-06-07;-0.013889834547558988;-0.0009688983625617542;-0.0019858343814125323;0.01891252955082723;-0.02092050209205021
2016-06-08;0.02237105572049991;0.02890117350402477;0.017775419513165858;0.0893271461716938;0.11698717948717974
2016-06-09;-0.0006078206253798957;-0.0327080780469412;-0.02450309547083751;-0.022364217252396235;-0.05260640841702546
2016-06-10;-0.01878632247601031;-0.012570648996297118;-0.03841271962054904;-0.04357298474945537;-0.10045431600201915
2016-06-13;-0.025482093663911742;0.018553241882956817;-0.011671529804085035;-0.018223234624145768;-0.01122334455667795
2016-06-14;-0.0026148409893993474;-0.031682976455769785;-0.013285533530156046;-0.03712296983758678;-0.05618615209988653
2016-06-15;-0.0059519591865655475;-0.03171903141885135;-0.004915580252190743;0.02530120481927689;0.22730006013229098
2016-06-16;0.039632190462613126;-0.0266611553167303;0.0241265750286368;-0.001175088131609825;-0.019598236158745785
2016-06-17;-0.009530339389784093;0.012634037583607594;0.022160083886752835;0.05294117647058805;0.024987506246876734
2016-06-20;0.04361068807974533;-0.0239043824701195;0.03248529612912043;0.025698324022346508;0.009751340809361242
2016-06-21;0.010413902892013827;0.010633727175080487;0.01642710472279263;0.03812636165577343;0.014485755673587564
2016-06-22;-0.018840674850653216;-0.045275799766181346;-0.0168132942326491;-0.019937040923399763;0.014278914802475118
2016-06-23;0.034725010036130044;0.06178336858510525;0.03353880824550948;0.03533190578158463;0.03237916471140312
2016-06-24;-0.020368574199805978;-0.035332354791360876;-0.015904572564612307;-0.04343329886246117;-0.07227272727272738
2016-06-27;-0.01650165016501648;0.005325508096945875;-0.018051482567611687;-0.05081081081081085;-0.014698677119059145
2016-06-28;0.006845637583892561;-0.013945945945945892;0.018383328908946117;0.04783599088838275;0.014917951268025753
2016-06-29;0.04259432075723235;0.0815700032891129;0.03551645487129362;0.03260869565217406;-0.014698677119059145
2016-06-30;-0.0053705006073779815;0.005068423720222981;0.0024543738200126786;-0.008421052631578996;-0.024863252113376588
2016-07-01;0.005399498617985499;-0.05002521432173457;0.04231276288530372;0.0424628450106157;0.05609382967873544
2016-07-04;-0.0006393453104021063;0.043104363520543476;0.0024092031560560834;0.005091649694500822;0.0193143408981169
2016-07-05;-0.0343548077538226;-0.03826972010178109;0.024394640389352906;-0.058763931104356626;-0.04263382283278083
2016-07-06;-0.022061746389293813;0.01672134617419818;0.006334682386063717;0.02260495156081821;0.019792182088075316
2016-07-07;0.01314274100670687;-0.013427708962215013;-0.016203298945036915;0.006315789473684275;-0.024260067928190132
2016-07-08;0.027883650952858607;0.03355138214813258;0.029385627110610768;0.029288702928870203;0.009945300845350502
2016-07-11;0.004228467343221354;-0.023274806043282914;0.017151079136690672;0.05284552845528445;0.01477104874446078
2016-07-12;-0.016194856513571332;-0.00940635451505012;0.0095626096305097;0.027992277992278103;0.02911208151382816
2016-07-13;-0.017712517284519613;0.04610677358092419;-0.03116242573702488;-0.00187793427230043;0.009429514380009385
2016-07-14;0.0024802252312643436;-0.018053454362077503;0.036792780284623294;0.02822201317027262;0.009341429238673538
2016-07-15;0.04152457372116358;0.029580936729662888;0.0027340698582747347;0.008234217749313766;0.08283202221193875
2016-07-18;-0.0017976373908578092;-0.00598563447725442;-0.0032830671637639197;0.048094373865698925;0.07649572649572667
2016-07-19;0.02559814767172619;0.06764351665997581;-0.0033497096918266855;0.019913419913419883;-0.04366812227074246
2016-07-20;0.02966261131318193;-0.029798834367362304;0.006665919784897945;0.00339558573853993;0.029057700290577193
2016-07-21;0.018576039953712042;0.013467687239608672;0.001112904123309777;0.002538071065989689;0.10044372730939877
2016-07-22;-0.009985649366180405;-0.011376673040153107;-0.006058584847979498;0.0075949367088608;0.02565982404692102
2016-07-25;-0.0010871534698313479;0.007639493279180121;-0.005536293479476595;0.007537688442211143;0.021086490350250342
2016-07-26;-0.0033859362718423602;-0.015163147792706333;-0.01006579317325551;-0.012468827930174453;0.059502975148757464
2016-07-27;0.0;0.004774897680764001;0.0366394001363326;-0.031144781144781253;0.088866864882722
2016-07-28;0.021355335800521846;0.0058190282222869705;-0.00761685571812154;-0.006081668114682914;0.023968446601941862
2016-07-29;0.030294030294030216;0.042040304695786235;0.04991717283268904;0.037587412587412494;0.10637037037037045
2016-08-01;-0.0037474776592676395;0.011011381511982998;0.010413379615020535;-0.05223251895534953;0.02383502945902527
2016-08-02;-0.013425925925926063;-0.013637195680029413;-0.017541120133250043;0.009777777777777663;-0.05990060162176303
2016-08-03;0.024460347254809944;0.021156165908880142;0.0084238410596027;0.04753521126760574;0.0971062882582081
2016-08-04;0.007443458345261833;0.01808268968650606;0.006777345802248647;0.009243697478991564;0.0
2016-08-05;0.007899971582836285;-0.023027490182077948;0.003078849866931188;-0.029975020815986686;-0.02536139994927722
2016-08-08;-0.04387053118303841;0.02439247213594009;-0.028404952658412363;0.022317596566523656;-0.04657819411917763
2016-08-09;-0.018046709129511784;-0.016766253455810065;0.004819019061897523;-0.0025188916876573986;0.032478165938864656
2016-08-10;-0.02444444444444449;0.0027210884353741083;-0.021741447298305294;-0.026936026936026924;-0.03409992069785883
2016-08-11;0.026226682263128964;0.0027137042062417294;0.03840287613029725;0.04671280276816603;0.030103995621237
2016-08-12;-0.021117043613894104;-0.013441587731168325;0.046372554162513735;-0.008264462809917328;-0.015940488841657996
2016-08-15;-0.005699577128148503;0.011795903438185817;0.014939589913270268;0.025833333333333375;0.05912526997840173
2016-08-16;0.006286982248520756;-0.028739267962042403;-0.02059767843912086;0.01462225832656383;-0.01784348712719863
2016-08-17;0.00961656253828247;0.014794826463199184;-0.019013516239661077;0.021617293835068052;0.010381520892810858
2016-08-18;0.011284353576411998;0.005501558774986037;-0.042876972906277344;0.009404388714733702;-0.007706139224248565
2016-08-19;-0.004499370088187571;0.05690315520700362;0.013321158081323281;-0.006987577639751663;-0.010354646647683152
2016-08-22;-0.027901651199228716;-0.0025884383088868868;-0.036840710310097946;-0.03440187646598902;-0.05990060162176303
2016-08-23;0.0069431529353418675;0.02491349480968852;0.019097413318656997;0.025910931174089047;0.03338898163606019
2016-08-24;0.014775595641199457;0.004220121539500354;0.024139979478317253;-0.02131018153117592;-0.08050619278406035
2016-08-25;-0.0084329308985015;0.005799293998991484;-0.01571398439147853;0.010483870967741948;-0.02049780380673505
2016-08-26;-0.007892804698972133;0.02239491936157756;0.01119682845815917;0.0015961691939345712;0.06547085201793723
2016-08-29;0.002281837804501974;0.02100531262770744;0.03258278145695348;0.02549800796812729;-0.041806958473625144
2016-08-30;-0.0028304208712773837;0.004803073967339033;-0.0025141097998974127;0.017094017094017255;-0.014641288433382083
2016-08-31;-0.025175860792299165;-0.012667304015296255;-0.01790031376986778;-0.018334606569900713;0.026745913818722045
2016-09-01;0.04335991897708569;0.0;0.011470172314460791;0.011673151750972721;-0.00868306801736618
2016-09-02;0.039373900382212;-0.003953844912450655;0.023612261806130963;0.04384615384615387;0.10160583941605839
2016-09-05;-0.002743404155965523;-0.10045366169799097;0.007031566167543524;0.01915991156963881;0.01590246488205671
2016-09-06;0.005443371378402118;-0.016930835734870198;-0.0019591098608530144;0.010845986984815648;0.013044612575006553
2016-09-08;-0.017231342414716466;0.07356174422865513;0.011475739883229474;0.017167381974249052;0.03579706412567618
2016-09-09;-0.0438929036843978;-0.012714395426230873;-0.030652866242038224;-0.04992967651195501;-0.0469915464942815
2016-09-12;0.02063069202651646;-0.004235090751944615;-0.0071355236139629685;0.032568467801628476;0.010435690060005332
2016-09-13;-0.05226417384970261;0.014582067528860376;-0.02000930665425782;-0.06738351254480279;-0.07720113607022994
2016-09-14;-0.0017933773137769338;-0.0017110103516125852;-0.009918750659491549;0.00768639508070712;-0.005595970900951208
2016-09-15;0.0012191209496310584;0.016196760647870345;0.019023766386017327;0.030511060259344136;-0.005346088913899871
2016-09-16;-0.005960010253781123;0.0033732501264969184;-0.026983213930868666;-0.025906735751295318;-0.03677510608203671
2016-09-19;0.001805170524144195;0.0;0.008545171172139376;-0.008358662613981771;-0.01468428781204123
2016-09-20;-0.012549070081729896;0.011598587997982746;-0.00532878610252574;0.0344827586206895;0.008941877794336861
2016-09-21;-0.005995828988529683;0.004985044865403854;0.033536912032572586;0.01185185185185178;0.07355982274741502
2016-09-22;0.03219249934434831;0.0;0.008241758241758212;0.02489019033674955;-0.011007154650522821
2016-09-23;-0.005907387410277631;0.0024801587301586103;0.0005141123849672358;-0.02214285714285713;-0.011129660545353248
2016-09-26;-0.017763578274760383;-0.031090219363351435;0.002517856225271231;-0.02118334550766976;-0.01097355092853125
2016-09-27;0.006049960967993817;0.006723976508638874;0.005074320861096826;-0.020895522388059806;-0.028449502133712667
2016-09-28;0.03174911089557053;0.013442678390260365;0.032434086388902994;0.055640243902439046;0.06412884333821367
2016-09-29;-0.025570318375532697;-0.025694502377575645;-0.02109162756236105;-0.030324909747292406;0.0
2016-09-30;0.008940056598919499;0.003424950766332646;0.01150469270360266;0.01042442293373047;-0.032746285085305415
2016-10-03;0.014725568942436373;0.023722160593907304;0.020303302404469648;0.029476787030213725;0.011095305832147906
2016-10-04;0.005842442517904223;0.0008335417187630423;-0.0038625140566176386;0.0035790980672869566;0.002813731007315745
2016-10-05;0.004621822497033357;0.06188056966769384;0.003877490919799831;0.039942938659058624;0.03928170594837255
2016-10-06;-0.016661485856387936;-0.025647058823529356;0.0005867109959418748;0.03566529492455417;-0.018898488120950296
2016-10-07;0.015173547448947167;-0.01432826209450222;0.002882970925971229;0.01059602649006619;0.027517886626307053
2016-10-10;-0.0080338793049759;0.015353205389955216;-0.006772558955369323;0.03079947575360431;0.008034279592929794
2016-10-11;0.004080863887493624;0.0024129333226090566;0.0019622271277899284;-0.021614748887476165;-0.018597236981934162
2016-10-13;-0.023197648971425067;-0.005616625210623338;0.0038678090575274826;0.02404158544509416;-0.04304277206280449
2016-10-14;-0.0011522212264755138;0.015250544662309462;0.0009754194303550623;0.03172588832487322;0.0025459688826026117
2016-10-17;0.038579851320174274;0.0007947862025114993;0.007259793412590199;0.03936039360393595;0.0056433408577878375
2016-10-18;0.022831050228310668;-0.008735705209657052;0.034634547477385924;0.030769230769230882;0.019640852974186274
2016-10-19;-0.012306949806949796;-0.007130267585322758;-0.013932395156388666;0.01148105625717566;0.008255365987892116
2016-10-20;-0.010139262154898576;-0.03518115064956018;-0.013228391256934202;0.006810442678774065;0.01091703056768556
2016-10-21;0.007960014809329952;-0.006607008446934848;0.014847203536421105;0.01183765501691103;0.06452483801295905
2016-10-24;-0.010162228344046564;0.004967166189594252;0.0023199659107051573;0.013927576601671321;0.030180065939639844
2016-10-25;-0.0006184674376894517;-0.020775739297981044;-0.016910722720831384;-0.01098901098901095;0.0246184145741013
2016-10-26;-0.0005569651587350455;-0.11446659252288482;-0.003315394964443663;0.005555555555555536;-0.016818837097549277
2016-10-27;-0.009721362229102026;-0.04212153415128972;-0.0033746324061127986;-0.0005524861878454246;0.012218963831867269
2016-10-28;0.00806602888763841;-0.025012607160867284;-0.011996323707251011;0.0;0.11298889425398362
2016-10-31;-0.00341148740851005;-0.004137788352125749;0.007294981640146858;-0.022111663902708578;-0.026030368763557465
2016-11-01;-0.04095350718864754;0.0031162355874103653;-0.03815495285311554;-0.04691916336913515;-0.053229398663697025
2016-11-03;-0.028814329288078477;-0.02982292637465056;-0.013088079235939132;-0.04329774614472126;-0.06304398964949431
2016-11-04;0.030270631473438003;-0.03596968726651717;-0.002508960573476715;-0.008679479231246012;-0.03012804418779813
2016-11-07;0.030029835257491255;0.0647697077059346;0.03110723268826021;0.07629768605378362;0.09034429200103533
2016-11-08;0.0029595113657829852;-0.027867318290527243;0.007417732862050164;-0.009877977919814152;0.006885090218423429
2016-11-09;-0.028503264691110086;-0.032837736656326943;-0.020112670488238837;-0.022887323943661997;0.004715868898844677
2016-11-10;-0.05131187798888459;0.014266755142667398;-0.06419890060013111;-0.06906906906906896;-0.007040600797934782
2016-11-11;-0.08215258855585827;-0.01624686511830764;-0.08460875188618233;-0.09612903225806457;-0.07752304419758915
2016-11-14;0.028870417099599255;0.020948791842163583;-0.01171553043683038;-0.0007137758743753775;0.07660773763771456
2016-11-16;0.0404674312919282;0.02790142221257197;0.011258712098647816;0.052857142857142936;-0.06163731556401708
2016-11-17;-0.013172490293954509;0.06812420785804818;-0.024033930254476754;-0.030529172320217124;-0.005072279989855488
2016-11-18;-0.01201348882956299;-0.004944131316127698;-0.016175760502172953;0.016095171448565537;0.012745347947998864
2016-11-21;0.013510630733129414;-0.029514061413097537;0.007914110429447785;0.07300275482093666;0.024918197835388955
2016-11-22;0.02666105381323214;-0.01013721073110796;-0.0017651713433562977;0.0224646983311938;0.02946954813359537
2016-11-23;-0.0357411330554227;0.007137684907417174;-0.02426829268292685;-0.005021971123666091;0.07585877862595414
2016-11-24;0.01013465627214738;0.00102711585866877;0.0;-0.017034700315457396;-0.026385809312638564
2016-11-25;-0.0026661053813232805;0.0;-0.009311336082989619;-0.01797175866495504;0.006832156684126733
2016-11-28;0.0006331340133662877;0.0061563718448593985;0.020690090203747014;0.010457516339869244;0.031440850486315286
2016-11-29;-0.04204161979752541;-0.016214562512747333;-0.012916383412644561;-0.05174644243208282;-0.06118421052631595
2016-11-30;0.025759577278731793;0.0031097750596038587;0.019283746556473913;0.09140518417462484;-0.03480495211399204
2016-12-01;-0.07948772984188313;-0.07068306293272697;-0.048832923832923925;-0.03500000000000003;-0.03146176185866412
2016-12-02;0.009560080833203921;0.06393861892583108;-0.005101711333548531;0.025259067357513043;-0.012243878060969493
2016-12-05;0.011702209561937016;-0.03835702341137115;-0.019992210826950574;-0.010739102969046121;0.01745509739438411
2016-12-06;0.017350277756639443;0.1907401369416366;0.05331832030732553;0.03128991060025532;-0.007458975634012988
2016-12-07;0.05969032837160593;0.03614457831325302;0.05061937999119648;-0.017956656346749145;0.03757515030060121
2016-12-08;-0.02548175337050884;-0.025281888653981732;-0.012508977735216642;-0.010088272383354413;-0.00965717044905845
2016-12-09;0.01999130812690142;-0.012562132851333008;-0.017455603369901262;-0.007643312101910826;-0.029010238907849928
2016-12-12;-0.014202528049993002;-0.018121911037891292;-0.01289248041453328;0.0012836970474967568;-0.020085362791865458
2016-12-13;0.021898861835470518;0.030480984340044648;0.022997125359330184;-0.009615384615384692;0.010248526774276234
2016-12-14;-0.014732835189623539;-0.01709633649932163;-0.06194257788637758;-0.0459546925566342;-0.027897539944204852
2016-12-15;-0.0006439150032195862;-0.003589177250137965;0.0;0.00746268656716409;0.051917558048525825
2016-12-16;-0.006156930126002269;0.02290569871617243;0.02005730659025784;-0.0060606060606061;-0.019593253968254065
2016-12-19;-0.009580752053018227;-0.009029345372460473;-0.010789070480081708;-0.027100271002710064;-0.022767518340500836
2016-12-20;0.0013819186849952647;0.019954441913439647;0.01155211358502739;-0.0006963788300835549;0.012943308309603996
2016-12-21;0.04350668216153397;0.015008040021440072;0.02851856577772094;-0.0006968641114982743;0.027855865065167462
2016-12-22;0.013851186747407152;0.0017602534765006617;-0.005520749333167818;-0.023012552301255207;-0.019641969169567397
2016-12-23;-0.0026088150487436623;-0.006940783693551111;0.026010479041916224;0.016416845110635236;-0.002536139994927744
2016-12-26;0.008535242290748757;0.0069892948774661345;0.01209799987841187;0.012640449438202195;0.012712941774726705
2016-12-27;-0.007780507780507762;-0.01484800562291344;0.008950024026910253;-0.0006934812760055475;0.024855636454933494
2016-12-28;0.008460586050350827;0.01507179167038264;0.0029767220336964773;0.025676613462872977;-0.007349338559529683
2016-12-29;0.03437691835481882;-0.006940783693551111;0.0029085297085533757;0.006089309878213767;0.007403751233958644
2017-01-02;-0.010682492581602365;-0.00875873661859683;-0.02172111742424243;-0.014122394082044298;-0.004899559039686308
2017-01-03;0.03805905485569561;0.013209568011424366;0.01621392703732827;0.05729877216916779;0.05145248645987199
2017-01-04;0.006677796327211993;0.0;-0.0017860332202179752;0.0;0.06064153594006094
2017-01-05;-0.0017859420844495988;-0.0026427061310783095;0.0026838432635534204;0.016129032258064502;0.011037527593819041
2017-01-06;-0.014568690095846604;0.007065889418830684;-0.0023792529145849617;-0.005714285714285672;-0.028384279475982543
2017-01-09;0.010439631694981077;0.008682687247851373;-0.0011924636298592528;-0.021072796934865856;0.006741573033707926
2017-01-10;0.001861002374382359;0.03877923658812277;0.0011938872970391756;0.009784735812133016;0.004464285714285587
